Season,Team,Team Name,Blocked Shots,Goals Against,Penalty Kill Percent,Penalties,Penalty Minutes,Penalty Kill Goals Allowed,Win,Faceoff Percent,Faceoff Wins,Faceoff Losses,Shots,Hits
2017-2018-regular,DET,DET,12,1,83.3,6,12,1,1,39.7,23,35,32,24
2017-2018-regular,DET,DET,7,6,100.0,3,6,0,0,50.0,28,28,29,26
2017-2018-regular,DET,DET,17,2,50.0,6,21,1,0,47.1,32,36,35,24
2017-2018-regular,DET,DET,20,3,100.0,3,6,0,0,50.7,34,33,33,25
2017-2018-regular,DET,DET,14,1,100.0,3,6,0,1,51.7,30,28,29,20
2017-2018-regular,DET,DET,10,3,33.3,3,6,2,1,51.6,33,31,22,24
2017-2018-regular,DET,DET,26,4,0.0,2,4,1,0,43.5,30,39,28,21
2017-2018-regular,DET,DET,16,3,50.0,2,4,1,0,38.7,24,38,31,27
2017-2018-regular,DET,DET,13,3,100.0,2,4,0,0,46.7,28,32,32,25
2017-2018-regular,DET,DET,12,2,100.0,4,8,0,1,48.0,36,39,35,15
2017-2018-regular,DET,DET,12,1,66.7,2,6,1,1,44.8,30,37,23,28
2017-2018-regular,DET,DET,11,1,100.0,2,4,0,1,40.0,26,39,34,18
2017-2018-regular,DET,DET,12,2,100.0,2,4,0,1,56.7,34,26,19,25
2017-2018-regular,DET,DET,13,5,0.0,3,12,0,0,55.0,33,27,36,26
2017-2018-regular,DET,DET,16,4,60.0,5,10,2,0,45.0,27,33,30,21
2017-2018-regular,DET,DET,26,0,100.0,3,6,0,1,48.9,23,24,26,17
2017-2018-regular,DET,DET,15,4,33.3,4,11,2,0,45.8,27,32,15,19
2017-2018-regular,DET,DET,15,3,33.3,3,6,2,0,45.0,27,33,24,21
2017-2018-regular,DET,DET,13,0,100.0,5,10,0,1,39.0,23,36,30,11
2017-2018-regular,DET,DET,7,3,50.0,2,4,1,0,47.1,24,27,21,20
2017-2018-regular,DET,DET,19,5,100.0,2,4,0,0,54.3,25,21,24,26
2017-2018-regular,DET,DET,13,1,100.0,2,4,0,1,46.8,29,33,44,32
2017-2018-regular,DET,DET,18,1,50.0,2,4,1,1,39.2,20,31,38,25
2017-2018-regular,DET,DET,14,3,100.0,5,13,0,0,50.8,33,32,28,18
2017-2018-regular,DET,DET,15,3,100.0,3,6,0,0,57.1,32,24,28,28
2017-2018-regular,DET,DET,11,7,1.0,4,19,4,0,55.0,33,27,39,17
2017-2018-regular,DET,DET,10,4,33.3,3,6,2,1,49.2,29,30,29,12
2017-2018-regular,DET,DET,20,1,100.0,4,8,0,1,35.3,18,33,16,17
2017-2018-regular,DET,DET,16,4,50.0,4,8,2,0,47.0,31,35,39,26
2017-2018-regular,DET,DET,26,1,80.0,6,12,1,1,45.3,29,35,34,13
2017-2018-regular,DET,DET,13,3,100.0,2,4,0,0,47.5,29,32,29,29
2017-2018-regular,DET,DET,17,3,100.0,1,2,0,0,44.1,26,33,36,20
2017-2018-regular,DET,DET,8,3,66.7,3,6,1,0,56.5,35,27,37,13
2017-2018-regular,DET,DET,31,1,100.0,4,8,0,1,48.5,33,35,22,21
2017-2018-regular,DET,DET,17,2,50.0,4,8,1,1,47.1,32,36,34,16
2017-2018-regular,DET,DET,11,2,100.0,3,6,0,0,51.7,31,29,36,7
2017-2018-regular,DET,DET,21,4,100.0,3,6,0,0,38.0,27,44,33,17
2017-2018-regular,DET,DET,15,4,66.7,5,13,1,0,52.6,30,27,29,17
2017-2018-regular,DET,DET,12,6,50.0,6,15,2,0,66.7,42,21,35,30
2017-2018-regular,DET,DET,10,4,100.0,4,8,0,0,43.8,21,27,28,20
2017-2018-regular,DET,DET,14,3,100.0,2,4,0,0,46.2,24,28,24,10
2017-2018-regular,DET,DET,11,5,66.7,3,6,1,0,52.6,30,27,26,16
2017-2018-regular,DET,DET,13,4,75.0,5,10,1,0,51.1,24,23,21,25
2017-2018-regular,DET,DET,11,4,100.0,5,19,0,0,43.5,27,35,30,21
2017-2018-regular,DET,DET,14,5,80.0,5,18,1,0,59.1,39,27,38,19
2017-2018-regular,DET,DET,25,4,50.0,4,8,2,1,57.6,34,25,31,19
2017-2018-regular,DET,DET,9,1,100.0,3,6,0,0,50.8,32,31,39,14
2017-2018-regular,DET,DET,19,4,100.0,5,13,0,0,47.1,33,37,40,19
2017-2018-regular,DET,DET,20,4,50.0,8,32,2,0,53.8,28,24,28,25
2017-2018-regular,DET,DET,25,2,100.0,2,4,0,1,46.6,27,31,26,15
2017-2018-regular,DET,DET,13,3,75.0,4,8,1,1,46.5,33,38,32,10
2017-2018-regular,DET,DET,14,0,100.0,5,10,0,1,52.6,30,27,27,13
2017-2018-regular,DET,DET,14,5,40.0,5,10,3,0,45.8,33,39,27,13
2017-2018-regular,DET,DET,12,4,100.0,1,2,0,0,60.0,36,24,26,16
2017-2018-regular,DET,DET,12,4,50.0,2,4,1,0,49.1,28,29,39,16
2017-2018-regular,NJD,NJD,9,1,100.0,5,12,0,1,50.0,26,26,39,30
2017-2018-regular,NJD,NJD,13,2,75.0,5,13,1,1,50.9,28,27,31,10
2017-2018-regular,NJD,NJD,18,3,75.0,10,31,2,1,44.2,34,43,31,22
2017-2018-regular,NJD,NJD,9,5,25.0,7,22,3,0,59.1,39,27,23,22
2017-2018-regular,NJD,NJD,20,2,100.0,4,8,0,1,42.9,27,36,19,28
2017-2018-regular,NJD,NJD,13,4,80.0,5,10,1,1,53.8,35,30,34,20
2017-2018-regular,NJD,NJD,11,4,66.7,7,14,2,1,38.9,28,44,46,30
2017-2018-regular,NJD,NJD,14,3,100.0,4,10,0,0,36.7,22,38,28,29
2017-2018-regular,NJD,NJD,14,4,100.0,2,4,0,1,41.8,28,39,25,13
2017-2018-regular,NJD,NJD,15,3,80.0,5,10,1,1,46.6,34,39,25,14
2017-2018-regular,NJD,NJD,21,0,100.0,4,8,0,1,57.1,32,24,26,15
2017-2018-regular,NJD,NJD,14,6,0.0,2,7,1,0,33.3,22,44,34,29
2017-2018-regular,NJD,NJD,16,4,100.0,3,6,0,0,47.9,34,37,30,9
2017-2018-regular,NJD,NJD,11,3,80.0,5,10,1,0,50.0,34,34,22,33
2017-2018-regular,NJD,NJD,14,3,100.0,2,4,0,0,47.1,33,37,34,32
2017-2018-regular,NJD,NJD,12,1,100.0,5,10,0,1,32.7,16,33,21,20
2017-2018-regular,NJD,NJD,29,5,33.3,4,8,2,1,53.9,41,35,38,22
2017-2018-regular,NJD,NJD,19,1,100.0,2,4,0,0,44.9,31,38,42,22
2017-2018-regular,NJD,NJD,13,5,0.0,0,0,0,0,41.5,22,31,36,12
2017-2018-regular,NJD,NJD,21,3,50.0,6,12,2,1,45.6,31,37,25,21
2017-2018-regular,NJD,NJD,15,2,100.0,5,10,0,0,51.7,31,29,42,24
2017-2018-regular,NJD,NJD,11,2,66.7,3,6,1,1,54.2,26,22,26,36
2017-2018-regular,NJD,NJD,10,3,100.0,2,4,0,1,48.5,32,34,32,17
2017-2018-regular,NJD,NJD,12,3,100.0,5,10,0,0,34.9,22,41,25,15
2017-2018-regular,NJD,NJD,24,1,80.0,5,10,1,1,56.2,36,28,21,13
2017-2018-regular,NJD,NJD,15,5,100.0,2,4,0,0,46.8,29,33,27,26
2017-2018-regular,NJD,NJD,16,1,100.0,6,12,0,1,47.6,30,33,36,19
2017-2018-regular,NJD,NJD,9,5,50.0,3,6,1,0,44.4,32,40,24,23
2017-2018-regular,NJD,NJD,16,5,100.0,4,8,0,0,62.1,36,22,28,29
2017-2018-regular,NJD,NJD,10,1,100.0,4,8,0,1,56.9,29,22,26,34
2017-2018-regular,NJD,NJD,25,2,100.0,3,6,0,0,49.1,26,27,32,27
2017-2018-regular,NJD,NJD,13,2,80.0,5,18,1,1,49.3,36,37,26,17
2017-2018-regular,NJD,NJD,15,3,100.0,2,4,0,1,42.9,27,36,34,14
2017-2018-regular,NJD,NJD,9,3,100.0,3,6,0,1,42.6,23,31,48,12
2017-2018-regular,NJD,NJD,28,1,100.0,6,26,0,1,50.8,33,32,28,21
2017-2018-regular,NJD,NJD,9,1,100.0,5,10,0,1,53.3,32,28,32,18
2017-2018-regular,NJD,NJD,9,4,66.7,3,6,1,0,38.7,24,38,38,20
2017-2018-regular,NJD,NJD,22,5,50.0,2,4,1,0,44.6,25,31,27,20
2017-2018-regular,NJD,NJD,13,2,100.0,4,8,0,0,47.8,33,36,26,20
2017-2018-regular,NJD,NJD,20,4,75.0,4,8,1,0,38.6,22,35,42,18
2017-2018-regular,NJD,NJD,22,4,66.7,3,6,1,0,45.6,31,37,46,14
2017-2018-regular,NJD,NJD,7,5,0.0,2,4,2,0,49.2,31,32,29,24
2017-2018-regular,NJD,NJD,13,1,100.0,3,9,0,1,50.9,28,27,42,12
2017-2018-regular,NJD,NJD,12,3,100.0,7,25,0,1,58.1,36,26,32,22
2017-2018-regular,NJD,NJD,17,3,100.0,5,13,0,0,41.3,19,27,29,15
2017-2018-regular,NJD,NJD,7,3,100.0,2,4,0,0,61.0,36,23,37,13
2017-2018-regular,NJD,NJD,9,3,66.7,4,8,1,0,38.9,21,33,39,30
2017-2018-regular,NJD,NJD,7,3,100.0,2,4,0,0,39.6,21,32,27,29
2017-2018-regular,NJD,NJD,18,1,75.0,4,8,1,1,45.8,22,26,28,12
2017-2018-regular,NJD,NJD,9,3,33.3,6,18,2,1,45.5,25,30,22,22
2017-2018-regular,NJD,NJD,15,1,100.0,2,7,0,1,54.5,30,25,38,21
2017-2018-regular,NJD,NJD,12,5,33.3,5,13,2,0,45.3,29,35,33,27
2017-2018-regular,NJD,NJD,8,3,0.0,0,0,0,0,50.0,29,29,32,24
2017-2018-regular,NJD,NJD,22,6,80.0,6,12,1,0,49.3,35,36,35,12
2017-2018-regular,NJD,NJD,8,5,75.0,4,8,1,0,44.1,26,33,37,30
2017-2018-regular,NJD,NJD,13,4,80.0,6,12,1,1,47.9,34,37,36,25
2017-2018-regular,NJD,NJD,17,2,100.0,3,6,0,1,46.7,21,24,22,21
2017-2018-regular,NJD,NJD,16,3,66.7,7,14,2,1,52.5,32,29,28,16
2017-2018-regular,NJD,NJD,18,2,100.0,4,8,0,1,28.3,15,38,21,29
2017-2018-regular,NJD,NJD,10,2,100.0,3,6,0,0,42.6,20,27,31,31
2017-2018-regular,NJD,NJD,10,4,100.0,2,4,0,0,63.8,37,21,40,16
2017-2018-regular,NJD,NJD,9,1,100.0,2,4,0,1,47.3,26,29,33,34
2017-2018-regular,NJD,NJD,20,2,100.0,3,6,0,1,43.3,29,38,38,32
2017-2018-regular,NJD,NJD,13,3,100.0,3,9,0,0,41.9,26,36,31,23
2017-2018-regular,NJD,NJD,12,3,100.0,1,2,0,0,40.0,22,33,26,40
2017-2018-regular,NJD,NJD,8,3,50.0,3,6,1,0,45.8,27,32,35,29
2017-2018-regular,NJD,NJD,16,4,100.0,3,6,0,1,52.2,35,32,33,28
2017-2018-regular,NJD,NJD,11,3,100.0,1,2,0,0,50.8,33,32,43,21
2017-2018-regular,NJD,NJD,17,2,100.0,3,6,0,1,49.3,34,35,27,12
2017-2018-regular,NJD,NJD,26,3,60.0,6,12,2,1,51.5,34,32,28,34
2017-2018-regular,NJD,NJD,22,0,100.0,6,12,0,1,43.9,29,37,28,21
2017-2018-regular,NJD,NJD,14,4,50.0,3,6,1,0,41.1,23,33,17,33
2017-2018-regular,NJD,NJD,22,6,0.0,2,4,2,0,45.5,30,36,28,28
2017-2018-regular,NJD,NJD,15,3,100.0,3,6,0,1,49.4,39,40,34,37
2017-2018-regular,NJD,NJD,18,1,50.0,3,6,1,1,41.9,26,36,31,27
2017-2018-regular,NJD,NJD,8,3,100.0,3,6,0,1,44.1,30,38,45,18
2017-2018-regular,NJD,NJD,7,4,100.0,4,11,0,0,43.1,25,33,31,17
2017-2018-regular,NJD,NJD,12,3,50.0,2,4,1,1,42.9,30,40,35,31
2017-2018-regular,NJD,NJD,17,1,75.0,4,8,1,1,46.6,27,31,32,18
2017-2018-regular,NJD,NJD,9,2,100.0,3,6,0,1,58.1,36,26,44,8
2017-2018-regular,NJD,NJD,12,1,50.0,2,4,1,1,46.8,29,33,39,14
2017-2018-regular,NJD,NJD,11,5,100.0,4,8,0,0,40.7,22,32,26,10
2017-2018-regular,LAK,LAK,11,0,100.0,5,10,0,1,52.1,38,35,27,21
2017-2018-regular,LAK,LAK,14,1,100.0,4,8,0,1,49.3,34,35,38,25
2017-2018-regular,LAK,LAK,9,4,80.0,7,14,1,0,52.9,36,32,45,19
2017-2018-regular,LAK,LAK,12,2,100.0,3,6,0,1,43.6,24,31,30,27
2017-2018-regular,LAK,LAK,18,2,100.0,2,4,0,1,68.9,31,14,27,26
2017-2018-regular,LAK,LAK,18,1,100.0,4,8,0,1,48.6,34,36,42,24
2017-2018-regular,LAK,LAK,23,4,66.7,3,6,1,1,58.2,39,28,32,10
2017-2018-regular,LAK,LAK,13,3,83.3,9,21,1,0,46.0,29,34,38,28
2017-2018-regular,LAK,LAK,13,2,100.0,1,2,0,1,43.5,27,35,43,26
2017-2018-regular,LAK,LAK,19,0,100.0,5,10,0,1,54.1,33,28,28,41
2017-2018-regular,LAK,LAK,10,1,100.0,3,6,0,1,48.6,34,36,30,35
2017-2018-regular,LAK,LAK,14,4,100.0,2,4,0,0,50.8,32,31,28,20
2017-2018-regular,LAK,LAK,19,3,75.0,5,10,1,1,47.0,31,35,28,19
2017-2018-regular,LAK,LAK,12,4,100.0,4,14,0,0,50.7,35,34,39,15
2017-2018-regular,LAK,LAK,13,3,100.0,7,30,0,1,52.4,33,30,43,26
2017-2018-regular,LAK,LAK,13,5,80.0,7,14,1,0,52.4,33,30,24,23
2017-2018-regular,LAK,LAK,14,2,100.0,3,6,0,0,51.7,31,29,27,22
2017-2018-regular,LAK,LAK,7,3,33.3,4,11,2,0,49.3,33,34,32,19
2017-2018-regular,LAK,LAK,16,2,100.0,5,10,0,0,48.4,31,33,28,42
2017-2018-regular,LAK,LAK,10,0,100.0,3,6,0,1,50.8,30,29,20,28
2017-2018-regular,LAK,LAK,20,4,100.0,1,2,0,0,51.6,32,30,29,26
2017-2018-regular,LAK,LAK,16,2,75.0,4,8,1,0,47.7,31,34,39,22
2017-2018-regular,LAK,LAK,14,3,75.0,4,8,1,0,55.2,32,26,25,22
2017-2018-regular,LAK,LAK,5,1,100.0,5,19,0,1,51.4,36,34,34,30
2017-2018-regular,LAK,LAK,9,1,100.0,3,6,0,1,44.4,24,30,36,27
2017-2018-regular,LAK,LAK,17,2,100.0,2,4,0,1,50.0,26,26,27,16
2017-2018-regular,LAK,LAK,15,1,80.0,5,10,1,1,43.1,25,33,28,22
2017-2018-regular,LAK,LAK,19,1,100.0,4,8,0,1,50.0,30,30,24,23
2017-2018-regular,LAK,LAK,11,2,100.0,2,7,0,1,57.6,34,25,28,21
2017-2018-regular,LAK,LAK,23,3,75.0,4,8,1,1,56.1,37,29,38,23
2017-2018-regular,LAK,LAK,20,2,66.7,3,6,1,1,42.3,22,30,21,22
2017-2018-regular,LAK,LAK,10,5,50.0,3,6,1,0,43.1,22,29,17,47
2017-2018-regular,LAK,LAK,14,4,66.7,3,6,1,0,46.9,23,26,35,21
2017-2018-regular,LAK,LAK,18,4,80.0,6,15,1,0,36.5,23,40,29,31
2017-2018-regular,LAK,LAK,5,1,83.3,7,14,1,1,48.0,24,26,25,27
2017-2018-regular,LAK,LAK,12,1,100.0,3,6,0,1,50.9,27,26,27,25
2017-2018-regular,LAK,LAK,16,2,80.0,9,18,1,0,45.5,25,30,28,35
2017-2018-regular,LAK,LAK,12,3,100.0,6,12,0,0,51.0,26,25,28,22
2017-2018-regular,LAK,LAK,12,3,100.0,1,2,0,1,54.8,34,28,36,23
2017-2018-regular,LAK,LAK,17,0,100.0,4,11,0,1,47.4,27,30,33,24
2017-2018-regular,LAK,LAK,13,4,100.0,4,8,0,0,48.5,33,35,31,9
2017-2018-regular,LAK,LAK,13,4,75.0,6,12,1,0,48.3,29,31,29,34
2017-2018-regular,LAK,LAK,12,4,50.0,5,19,1,0,50.0,23,23,25,37
2017-2018-regular,LAK,LAK,17,4,100.0,2,4,0,0,55.1,27,22,36,34
2017-2018-regular,LAK,LAK,10,3,75.0,6,23,1,0,49.1,27,28,29,31
2017-2018-regular,LAK,LAK,12,2,100.0,2,4,0,0,38.2,21,34,24,28
2017-2018-regular,LAK,LAK,11,2,75.0,6,23,1,1,50.9,27,26,30,24
2017-2018-regular,LAK,LAK,18,6,57.1,7,14,3,0,37.0,27,46,32,17
2017-2018-regular,LAK,LAK,27,1,100.0,6,12,0,1,49.3,33,34,27,14
2017-2018-regular,LAK,LAK,19,0,100.0,4,8,0,1,52.9,36,32,42,20
2017-2018-regular,LAK,LAK,12,5,33.3,3,6,2,0,50.8,31,30,19,17
2017-2018-regular,LAK,LAK,12,0,100.0,3,9,0,1,59.0,36,25,35,30
2017-2018-regular,LAK,LAK,11,2,66.7,4,11,1,1,37.3,22,37,28,15
2017-2018-regular,LAK,LAK,20,1,50.0,4,14,1,1,47.5,29,32,26,30
2017-2018-regular,LAK,LAK,15,4,66.7,5,21,1,0,43.6,24,31,47,21
2017-2018-regular,LAK,LAK,14,7,40.0,5,10,3,0,47.3,26,29,30,32
2017-2018-regular,LAK,LAK,19,3,75.0,4,8,1,0,48.2,27,29,35,46
2017-2018-regular,LAK,LAK,14,2,100.0,3,6,0,1,50.9,28,27,36,21
2017-2018-regular,LAK,LAK,31,1,100.0,1,2,0,1,46.2,30,35,32,33
2017-2018-regular,LAK,LAK,10,3,60.0,5,10,2,1,50.0,30,30,32,19
2017-2018-regular,LAK,LAK,17,2,100.0,1,2,0,0,37.3,25,42,18,29
2017-2018-regular,LAK,LAK,16,4,100.0,2,4,0,0,61.7,37,23,33,19
2017-2018-regular,LAK,LAK,12,2,100.0,4,8,0,1,49.2,30,31,44,35
2017-2018-regular,LAK,LAK,18,1,100.0,4,8,0,1,40.6,28,41,30,33
2017-2018-regular,LAK,LAK,14,2,100.0,3,6,0,1,54.9,28,23,34,24
2017-2018-regular,LAK,LAK,19,5,50.0,5,10,2,0,52.5,32,29,32,34
2017-2018-regular,LAK,LAK,13,1,100.0,4,8,0,1,67.3,37,18,29,20
2017-2018-regular,LAK,LAK,11,7,100.0,4,8,0,0,61.7,37,23,40,30
2017-2018-regular,LAK,LAK,12,0,100.0,4,8,0,1,57.4,31,23,33,18
2017-2018-regular,LAK,LAK,23,3,100.0,1,2,0,0,42.6,29,39,37,30
2017-2018-regular,LAK,LAK,14,1,50.0,3,6,1,1,48.9,23,24,22,30
2017-2018-regular,LAK,LAK,13,3,100.0,4,8,0,0,56.1,37,29,38,26
2017-2018-regular,LAK,LAK,21,3,100.0,2,4,0,1,49.2,29,30,30,32
2017-2018-regular,LAK,LAK,23,2,100.0,4,8,0,0,52.7,29,26,17,24
2017-2018-regular,LAK,LAK,11,1,100.0,3,6,0,1,45.8,27,32,35,24
2017-2018-regular,LAK,LAK,7,3,100.0,2,4,0,0,60.0,24,16,29,38
2017-2018-regular,LAK,LAK,14,0,100.0,3,6,0,1,50.0,25,25,29,20
2017-2018-regular,LAK,LAK,12,2,100.0,3,6,0,1,54.7,35,29,35,28
2017-2018-regular,LAK,LAK,18,2,100.0,1,2,0,0,38.5,20,32,29,22
2017-2018-regular,LAK,LAK,18,1,66.7,4,11,1,1,50.9,29,28,25,45
2017-2018-regular,LAK,LAK,13,4,100.0,4,8,0,1,59.4,41,28,28,22
2017-2018-regular,LAK,LAK,6,4,100.0,1,2,0,0,41.5,22,31,36,15
2017-2018-regular,OTT,OTT,19,4,100.0,1,2,0,0,46.6,27,31,32,28
2017-2018-regular,OTT,OTT,27,1,100.0,4,8,0,0,55.4,36,29,38,25
2017-2018-regular,OTT,OTT,8,2,100.0,4,8,0,1,43.5,27,35,42,22
2017-2018-regular,OTT,OTT,24,0,100.0,4,11,0,1,49.2,31,32,28,9
2017-2018-regular,OTT,OTT,27,1,100.0,5,13,0,1,49.1,28,29,31,24
2017-2018-regular,OTT,OTT,14,2,100.0,2,4,0,0,56.5,35,27,30,24
2017-2018-regular,OTT,OTT,21,4,100.0,4,8,0,1,58.7,37,26,28,25
2017-2018-regular,OTT,OTT,13,4,66.7,3,6,1,0,58.2,39,28,27,8
2017-2018-regular,OTT,OTT,17,8,80.0,9,29,1,0,55.4,36,29,28,31
2017-2018-regular,OTT,OTT,19,1,50.0,3,6,1,1,46.8,29,33,30,17
2017-2018-regular,OTT,OTT,11,5,40.0,6,12,3,0,54.4,37,31,28,36
2017-2018-regular,OTT,OTT,13,3,50.0,2,4,1,1,63.0,34,20,32,18
2017-2018-regular,OTT,OTT,15,3,75.0,5,10,1,1,59.4,41,28,40,20
2017-2018-regular,OTT,OTT,13,3,100.0,2,4,0,0,52.4,33,30,22,23
2017-2018-regular,OTT,OTT,15,3,66.7,3,6,1,0,43.3,26,34,32,26
2017-2018-regular,OTT,OTT,17,3,100.0,3,6,0,0,52.0,26,24,20,22
2017-2018-regular,OTT,OTT,16,5,0.0,2,4,1,0,44.4,24,30,31,23
2017-2018-regular,OTT,OTT,15,5,100.0,2,4,0,0,57.1,32,24,26,18
2017-2018-regular,OTT,OTT,12,2,80.0,5,10,1,0,51.9,28,26,32,16
2017-2018-regular,OTT,OTT,16,2,100.0,2,4,0,0,35.2,19,35,28,41
2017-2018-regular,OTT,OTT,13,5,66.7,3,6,1,1,51.8,29,27,35,23
2017-2018-regular,OTT,OTT,16,5,40.0,5,10,3,0,46.0,29,34,21,20
2017-2018-regular,OTT,OTT,11,3,100.0,3,9,0,0,46.9,30,34,29,18
2017-2018-regular,OTT,OTT,14,4,100.0,1,2,0,0,43.9,29,37,40,23
2017-2018-regular,OTT,OTT,23,5,71.4,10,34,2,0,49.1,27,28,25,27
2017-2018-regular,OTT,OTT,15,3,50.0,2,4,1,0,60.9,28,18,26,17
2017-2018-regular,OTT,OTT,14,2,100.0,1,2,0,1,46.8,22,25,30,31
2017-2018-regular,OTT,OTT,19,0,100.0,1,2,0,1,70.8,46,19,38,23
2017-2018-regular,OTT,OTT,12,6,75.0,4,8,1,0,53.8,28,24,32,27
2017-2018-regular,OTT,OTT,20,3,100.0,5,13,0,0,46.6,27,31,21,16
2017-2018-regular,OTT,OTT,14,1,100.0,5,10,0,0,39.0,23,36,38,13
2017-2018-regular,OTT,OTT,13,5,100.0,4,27,0,0,54.9,28,23,26,18
2017-2018-regular,OTT,OTT,14,4,80.0,5,10,1,1,58.6,34,24,28,29
2017-2018-regular,OTT,OTT,13,5,25.0,5,10,3,0,51.7,31,29,25,46
2017-2018-regular,OTT,OTT,6,2,100.0,2,4,0,0,60.0,39,26,34,23
2017-2018-regular,OTT,OTT,26,5,33.3,3,6,2,1,63.2,48,28,43,31
2017-2018-regular,OTT,OTT,22,3,80.0,7,14,1,1,52.5,42,38,33,26
2017-2018-regular,OTT,OTT,17,8,33.3,7,14,4,0,49.3,34,35,27,24
2017-2018-regular,OTT,OTT,20,3,100.0,3,6,0,1,40.0,30,45,32,21
2017-2018-regular,OTT,OTT,18,4,100.0,5,13,0,0,57.1,28,21,21,30
2017-2018-regular,OTT,OTT,16,4,66.7,4,8,1,0,48.6,34,36,18,29
2017-2018-regular,OTT,OTT,16,3,50.0,2,4,1,0,48.4,30,32,38,16
2017-2018-regular,OTT,OTT,19,3,100.0,3,6,0,0,40.7,22,32,25,20
2017-2018-regular,OTT,OTT,15,3,0.0,1,2,1,0,50.8,32,31,23,38
2017-2018-regular,OTT,OTT,18,2,66.7,3,6,1,0,47.4,27,30,30,26
2017-2018-regular,OTT,OTT,19,1,100.0,3,6,0,1,49.1,26,27,32,28
2017-2018-regular,OTT,OTT,24,3,100.0,6,12,0,1,52.4,33,30,29,18
2017-2018-regular,OTT,OTT,25,4,33.3,3,8,2,0,57.9,33,24,26,22
2017-2018-regular,OTT,OTT,20,3,66.7,6,15,1,1,54.7,35,29,32,28
2017-2018-regular,OTT,OTT,17,3,100.0,3,9,0,1,44.2,19,24,36,28
2017-2018-regular,OTT,OTT,17,6,80.0,5,10,1,0,47.5,28,31,25,37
2017-2018-regular,OTT,OTT,20,6,0.0,2,7,1,0,54.3,38,32,33,26
2017-2018-regular,OTT,OTT,10,2,100.0,3,6,0,1,55.4,31,25,36,26
2017-2018-regular,OTT,OTT,18,3,50.0,2,4,1,1,42.1,24,33,33,20
2017-2018-regular,OTT,OTT,19,5,60.0,5,10,2,0,46.5,33,38,38,13
2017-2018-regular,OTT,OTT,20,2,100.0,3,6,0,0,46.6,27,31,34,24
2017-2018-regular,OTT,OTT,14,4,100.0,3,6,0,0,54.1,33,28,36,27
2017-2018-regular,OTT,OTT,12,5,100.0,3,6,0,0,40.0,20,30,28,30
2017-2018-regular,OTT,OTT,12,3,100.0,5,16,0,0,40.0,24,36,30,20
2017-2018-regular,OTT,OTT,22,4,50.0,2,4,1,1,55.6,35,28,38,31
2017-2018-regular,OTT,OTT,17,2,100.0,3,6,0,0,43.5,27,35,24,28
2017-2018-regular,OTT,OTT,21,2,75.0,4,8,1,1,37.5,27,45,30,10
2017-2018-regular,OTT,OTT,5,3,100.0,3,6,0,0,42.6,23,31,40,29
2017-2018-regular,OTT,OTT,22,2,100.0,2,4,0,0,44.4,28,35,30,19
2017-2018-regular,OTT,OTT,18,3,100.0,2,4,0,1,48.6,34,36,25,21
2017-2018-regular,OTT,OTT,16,4,50.0,5,13,2,1,44.1,30,38,33,19
2017-2018-regular,OTT,OTT,13,2,0.0,2,7,1,1,50.8,33,32,25,36
2017-2018-regular,OTT,OTT,18,2,50.0,2,4,1,0,50.0,22,22,24,23
2017-2018-regular,OTT,OTT,22,7,100.0,1,2,0,0,56.8,42,32,35,20
2017-2018-regular,OTT,OTT,15,6,80.0,5,10,1,0,54.7,35,29,35,24
2017-2018-regular,OTT,OTT,17,5,100.0,1,2,0,0,45.0,27,33,36,28
2017-2018-regular,OTT,OTT,16,4,100.0,2,4,0,0,41.5,22,31,20,38
2017-2018-regular,OTT,OTT,15,4,50.0,3,9,1,0,45.6,26,31,36,25
2017-2018-regular,OTT,OTT,17,2,50.0,2,4,1,1,53.7,29,25,30,28
2017-2018-regular,OTT,OTT,11,2,100.0,4,8,0,0,47.4,27,30,31,14
2017-2018-regular,OTT,OTT,13,6,66.7,5,10,1,0,42.9,27,36,37,22
2017-2018-regular,OTT,OTT,8,2,100.0,3,6,0,1,47.4,27,30,32,14
2017-2018-regular,OTT,OTT,8,4,83.3,5,12,1,0,53.6,30,26,35,27
2017-2018-regular,OTT,OTT,14,5,80.0,5,18,1,0,40.4,23,34,28,25
2017-2018-regular,TBL,TBL,17,3,100.0,4,8,0,1,48.5,32,34,25,26
2017-2018-regular,TBL,TBL,13,5,75.0,8,19,1,0,49.3,34,35,30,26
2017-2018-regular,TBL,TBL,13,3,33.3,5,10,2,1,50.0,32,32,40,18
2017-2018-regular,TBL,TBL,10,4,80.0,5,10,1,1,50.0,36,36,34,24
2017-2018-regular,TBL,TBL,7,1,100.0,3,6,0,1,58.6,34,24,27,26
2017-2018-regular,TBL,TBL,10,2,100.0,6,12,0,1,43.3,26,34,26,25
2017-2018-regular,TBL,TBL,14,4,50.0,4,8,2,0,46.2,30,35,37,15
2017-2018-regular,TBL,TBL,12,0,100.0,3,6,0,1,57.7,30,22,21,15
2017-2018-regular,TBL,TBL,16,1,66.7,5,10,1,1,42.7,32,43,32,15
2017-2018-regular,TBL,TBL,22,1,100.0,5,10,0,1,40.4,23,34,29,21
2017-2018-regular,TBL,TBL,9,2,80.0,6,12,1,1,49.0,24,25,38,15
2017-2018-regular,TBL,TBL,16,4,0.0,2,4,2,0,56.7,38,29,32,20
2017-2018-regular,TBL,TBL,15,5,100.0,4,11,0,1,49.3,36,37,38,8
